FeedbackID,UserID,FeatureID,Category,SentimentScore,Comment,Timestamp
FB3017453,U104100,F1080,UI/UX,2,Took a while to load but useful once it did.,2024-06-28 04:14:54
FB3017454,U106759,F1152,Confusing,3,"Really like the design, clean and focused.",2024-08-13 09:06:48
FB3017455,U105166,F1001,Confusing,1,The feature felt a bit clunky and slow.,2024-12-18 03:17:46
FB3017456,U104548,F1213,Bug,4,Helped me focus on small goals each day.,2024-03-23 05:59:41
FB3017457,U101327,F1209,Suggestion,3,Enjoyed using it — kept me motivated.,2024-01-22 23:06:11
FB3017458,U102556,F1187,Positive,1,Felt too overwhelming — too much info at once.,2024-01-09 16:00:54
FB3017459,U100422,F1142,Confusing,1,App kept freezing while using this feature.,2024-01-20 03:55:51
FB3017460,U102782,F1174,Suggestion,5,Super helpful and intuitive — great job.,2024-10-22 05:33:15
FB3017461,U101564,F1055,UI/UX,1,Text was hard to read on mobile.,2024-06-08 16:14:03
FB3017462,U106148,F1215,Bug,4,Very interactive — I was surprised!,2024-07-24 09:32:44
FB3017463,U105042,F1242,Positive,3,Nice addition. Feels thoughtful.,2024-02-08 18:33:11
FB3017464,U109720,F1236,Suggestion,2,Took a while to load but useful once it did.,2024-10-14 19:23:27
FB3017465,U108478,F1120,Suggestion,2,Could use better instructions or tooltips.,2024-05-08 16:39:09
FB3017466,U102099,F1291,Suggestion,1,App kept freezing while using this feature.,2024-07-07 02:22:31
FB3017467,U109102,F1003,Bug,2,Could use better instructions or tooltips.,2024-08-23 10:18:08
FB3017468,U104024,F1078,Suggestion,4,Animations made it more engaging.,2024-10-16 10:26:00
FB3017469,U100787,F1046,Bug,2,Took a while to load but useful once it did.,2024-04-10 11:07:57
FB3017470,U105594,F1147,Suggestion,5,Loved how easy it was to navigate!,2024-03-04 11:09:26
FB3017471,U107427,F1041,Positive,2,Could use better instructions or tooltips.,2024-06-05 19:47:26
FB3017472,U107973,F1214,UI/UX,3,Nice addition. Feels thoughtful.,2024-08-09 14:19:35
FB3017473,U108516,F1022,Positive,3,Enjoyed using it — kept me motivated.,2024-09-18 00:26:00
FB3017474,U105387,F1080,UI/UX,2,Took a while to load but useful once it did.,2024-04-03 01:13:55
FB3017475,U102714,F1258,Bug,4,Animations made it more engaging.,2024-12-10 09:25:27
FB3017476,U107048,F1072,Confusing,3,Enjoyed using it — kept me motivated.,2024-06-08 10:04:39
FB3017477,U104019,F1172,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-04-20 05:44:16
FB3017478,U105872,F1058,Suggestion,4,Micro animations made it feel alive.,2024-03-06 22:02:50
FB3017479,U107174,F1218,UI/UX,1,The feature felt a bit clunky and slow.,2024-01-05 06:09:06
FB3017480,U100587,F1243,Bug,1,Didn’t understand what I was supposed to do.,2024-02-15 02:17:26
FB3017481,U106111,F1164,Positive,3,Nice addition. Feels thoughtful.,2024-04-29 09:38:57
FB3017482,U100381,F1149,Positive,5,Super helpful and intuitive — great job.,2024-06-09 03:09:44
FB3017483,U104962,F1158,Confusing,4,Micro animations made it feel alive.,2024-01-08 12:06:13
FB3017484,U107531,F1173,Confusing,1,App kept freezing while using this feature.,2024-09-26 23:23:04
FB3017485,U104600,F1095,UI/UX,5,Would love to see this in more languages.,2024-12-23 20:45:55
FB3017486,U106200,F1016,Positive,1,The feature felt a bit clunky and slow.,2024-04-14 20:05:30
FB3017487,U108964,F1161,UI/UX,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-05-26 06:49:56
FB3017488,U101785,F1248,Bug,3,Enjoyed using it — kept me motivated.,2024-05-26 02:07:22
FB3017489,U107956,F1087,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-11-27 11:48:28
FB3017490,U106145,F1229,Confusing,5,Loved how easy it was to navigate!,2024-08-23 12:57:55
FB3017491,U105797,F1041,Positive,3,"Really like the design, clean and focused.",2024-09-19 08:08:17
FB3017492,U101068,F1213,Suggestion,4,Animations made it more engaging.,2024-11-13 07:19:42
FB3017493,U102888,F1224,Bug,5,Loved how easy it was to navigate!,2024-05-01 17:36:13
FB3017494,U104208,F1170,UI/UX,3,"Really like the design, clean and focused.",2024-01-02 08:58:56
FB3017495,U100051,F1177,Suggestion,5,Would love to see this in more languages.,2024-04-07 22:21:31
FB3017496,U108032,F1103,UI/UX,2,Could use better instructions or tooltips.,2024-08-09 23:47:09
FB3017497,U107349,F1114,UI/UX,5,Would love to see this in more languages.,2024-02-23 14:16:07
FB3017498,U108119,F1043,Confusing,3,Nice addition. Feels thoughtful.,2024-02-01 17:44:24
FB3017499,U102266,F1078,Suggestion,3,"Really like the design, clean and focused.",2024-11-11 00:48:44
FB3017500,U106028,F1086,Bug,5,Would love to see this in more languages.,2024-10-14 11:52:12
FB3017501,U107657,F1145,Positive,5,Love the dark mode — saved my eyes!,2024-07-20 02:32:00
FB3017502,U109213,F1068,UI/UX,4,Very interactive — I was surprised!,2024-10-19 06:23:37
FB3017503,U104728,F1275,Confusing,1,Text was hard to read on mobile.,2024-05-08 21:52:10
FB3017504,U101452,F1176,Positive,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-09-15 12:38:25
FB3017505,U109394,F1232,UI/UX,5,Would love to see this in more languages.,2024-03-27 07:37:39
FB3017506,U102358,F1039,Positive,1,Too many clicks to get to the content.,2024-07-22 05:46:06
FB3017507,U104473,F1219,Bug,4,Animations made it more engaging.,2024-07-03 07:03:42
FB3017508,U104831,F1250,Suggestion,3,Nice addition. Feels thoughtful.,2024-12-09 15:28:46
FB3017509,U102943,F1235,Suggestion,4,Animations made it more engaging.,2024-10-20 06:00:58
FB3017510,U107857,F1096,Bug,4,Helped me focus on small goals each day.,2024-09-08 14:01:03
FB3017511,U102807,F1245,Positive,1,Too many clicks to get to the content.,2024-07-02 14:04:27
FB3017512,U103886,F1150,Positive,4,Animations made it more engaging.,2024-03-30 00:06:28
FB3017513,U108165,F1049,Bug,2,Took a while to load but useful once it did.,2024-09-06 15:56:23
FB3017514,U104473,F1167,UI/UX,1,App kept freezing while using this feature.,2024-09-11 04:46:09
FB3017515,U108585,F1124,Confusing,4,Helped me focus on small goals each day.,2024-08-28 13:48:11
FB3017516,U108877,F1151,Positive,3,"Really like the design, clean and focused.",2024-05-26 16:01:52
FB3017517,U108956,F1054,Confusing,1,Text was hard to read on mobile.,2024-11-17 17:59:40
FB3017518,U106301,F1044,Positive,3,"Really like the design, clean and focused.",2024-05-07 22:26:05
FB3017519,U103133,F1064,Bug,2,Could use better instructions or tooltips.,2024-06-14 14:50:37
FB3017520,U100562,F1088,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-09-17 07:29:25
FB3017521,U104900,F1098,Positive,4,Animations made it more engaging.,2024-05-11 17:07:13
FB3017522,U101393,F1183,Confusing,4,Very interactive — I was surprised!,2024-08-27 02:45:59
FB3017523,U100964,F1111,Bug,2,Took a while to load but useful once it did.,2024-02-05 15:08:10
FB3017524,U101013,F1168,UI/UX,1,Didn’t understand what I was supposed to do.,2024-12-01 14:04:00
FB3017525,U104544,F1219,UI/UX,1,Didn’t understand what I was supposed to do.,2024-02-13 19:08:09
FB3017526,U101291,F1296,Confusing,1,App kept freezing while using this feature.,2024-09-19 18:06:07
FB3017527,U102207,F1099,Confusing,2,Took a while to load but useful once it did.,2024-02-11 19:43:39
FB3017528,U105093,F1246,Suggestion,5,Super helpful and intuitive — great job.,2024-10-31 23:25:58
FB3017529,U107165,F1274,UI/UX,3,"Really like the design, clean and focused.",2024-08-06 01:53:23
FB3017530,U106804,F1085,UI/UX,5,Super helpful and intuitive — great job.,2024-03-12 10:48:33
FB3017531,U104510,F1140,Suggestion,3,Nice addition. Feels thoughtful.,2024-08-18 06:14:32
FB3017532,U107271,F1119,Suggestion,1,Too many clicks to get to the content.,2024-08-25 13:30:28
FB3017533,U102712,F1049,UI/UX,2,Could use better instructions or tooltips.,2024-04-03 12:53:39
FB3017534,U102289,F1136,Positive,2,Took a while to load but useful once it did.,2024-08-31 02:47:30
FB3017535,U101140,F1048,Suggestion,5,Love the dark mode — saved my eyes!,2024-01-31 14:42:12
FB3017536,U105754,F1128,Positive,2,Took a while to load but useful once it did.,2024-11-18 00:10:52
FB3017537,U105912,F1240,Confusing,3,"Really like the design, clean and focused.",2024-12-21 07:46:25
FB3017538,U100293,F1292,UI/UX,4,Micro animations made it feel alive.,2024-01-25 22:16:22
FB3017539,U101168,F1085,Suggestion,2,Could use better instructions or tooltips.,2024-07-23 04:45:36
FB3017540,U109516,F1003,Bug,4,Helped me focus on small goals each day.,2024-09-25 22:02:23
FB3017541,U106117,F1246,Positive,2,Took a while to load but useful once it did.,2024-10-11 18:40:52
FB3017542,U106573,F1189,Bug,4,Animations made it more engaging.,2024-12-18 16:34:45
FB3017543,U109170,F1288,Bug,5,Would love to see this in more languages.,2024-10-07 15:13:04
FB3017544,U100428,F1065,UI/UX,4,Micro animations made it feel alive.,2024-01-03 02:54:28
FB3017545,U102075,F1069,Confusing,3,Enjoyed using it — kept me motivated.,2024-01-06 15:11:42
FB3017546,U101908,F1182,UI/UX,4,Micro animations made it feel alive.,2024-09-12 00:38:44
FB3017547,U102147,F1081,Bug,3,Nice addition. Feels thoughtful.,2024-04-06 14:07:51
FB3017548,U100969,F1211,UI/UX,5,Love the dark mode — saved my eyes!,2024-04-17 22:38:43
FB3017549,U105531,F1090,Bug,3,"Really like the design, clean and focused.",2024-05-28 01:13:20
FB3017550,U109074,F1106,Positive,4,Helped me focus on small goals each day.,2024-11-10 14:35:41
FB3017551,U106913,F1236,UI/UX,5,Love the dark mode — saved my eyes!,2024-02-06 05:33:18
FB3017552,U101748,F1181,Confusing,4,Helped me focus on small goals each day.,2024-11-21 18:06:08
FB3017553,U107451,F1063,Suggestion,5,Love the dark mode — saved my eyes!,2024-05-14 14:04:35
FB3017554,U105088,F1055,Suggestion,1,Too many clicks to get to the content.,2024-08-11 01:30:06
FB3017555,U103773,F1203,UI/UX,3,"Really like the design, clean and focused.",2024-06-11 21:37:54
FB3017556,U106054,F1045,Suggestion,3,Enjoyed using it — kept me motivated.,2024-02-16 13:10:20
FB3017557,U107135,F1049,Positive,4,Helped me focus on small goals each day.,2024-03-31 06:23:26
FB3017558,U108294,F1044,Confusing,4,Very interactive — I was surprised!,2024-01-21 02:31:36
FB3017559,U105558,F1242,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-03-25 09:40:09
FB3017560,U105233,F1231,Confusing,5,Super helpful and intuitive — great job.,2024-09-17 09:40:11
FB3017561,U103297,F1000,Bug,1,App kept freezing while using this feature.,2024-02-23 03:49:50
FB3017562,U100921,F1043,Suggestion,4,Animations made it more engaging.,2024-10-06 19:43:15
FB3017563,U107715,F1018,Positive,5,Loved how easy it was to navigate!,2024-01-05 19:30:36
FB3017564,U102093,F1142,Suggestion,2,Could use better instructions or tooltips.,2024-10-30 05:36:43
FB3017565,U100205,F1029,Bug,5,Loved how easy it was to navigate!,2024-07-08 16:48:40
FB3017566,U103602,F1151,Bug,1,App kept freezing while using this feature.,2024-02-13 10:29:58
FB3017567,U100305,F1169,UI/UX,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-12-07 16:59:17
FB3017568,U102573,F1219,Bug,5,Loved how easy it was to navigate!,2024-02-06 00:18:57
FB3017569,U100805,F1149,Bug,3,"Really like the design, clean and focused.",2024-04-05 21:19:57
FB3017570,U103581,F1120,Bug,2,Took a while to load but useful once it did.,2024-05-16 14:15:06
FB3017571,U106574,F1255,UI/UX,1,The feature felt a bit clunky and slow.,2024-02-10 22:36:27
FB3017572,U109249,F1218,Bug,3,"Really like the design, clean and focused.",2024-08-20 06:22:47
FB3017573,U107679,F1268,Positive,4,Micro animations made it feel alive.,2024-09-21 05:57:02
FB3017574,U107523,F1095,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-08-17 20:08:10
FB3017575,U100196,F1055,Positive,5,Love the dark mode — saved my eyes!,2024-08-25 08:58:57
FB3017576,U107541,F1163,Positive,5,Would love to see this in more languages.,2024-12-27 08:33:35
FB3017577,U101072,F1173,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-12-01 06:10:36
FB3017578,U103444,F1096,Bug,4,Very interactive — I was surprised!,2024-09-09 23:15:33
FB3017579,U104471,F1246,Suggestion,5,Would love to see this in more languages.,2024-05-14 06:21:23
FB3017580,U105556,F1085,Bug,3,"Really like the design, clean and focused.",2024-08-09 12:29:20
FB3017581,U104089,F1067,Suggestion,3,Nice addition. Feels thoughtful.,2024-10-18 03:41:37
FB3017582,U106355,F1235,Positive,1,Felt too overwhelming — too much info at once.,2024-09-05 00:15:02
FB3017583,U105317,F1157,UI/UX,3,Nice addition. Feels thoughtful.,2024-10-12 01:19:15
FB3017584,U101500,F1060,Bug,4,Helped me focus on small goals each day.,2024-09-12 08:46:38
FB3017585,U104327,F1054,Bug,4,Very interactive — I was surprised!,2024-12-25 13:46:01
FB3017586,U102657,F1113,Bug,5,Loved how easy it was to navigate!,2024-06-12 06:39:06
FB3017587,U103519,F1135,UI/UX,1,The feature felt a bit clunky and slow.,2024-04-04 23:48:49
FB3017588,U102003,F1223,Suggestion,4,Micro animations made it feel alive.,2024-08-09 05:21:02
FB3017589,U107367,F1203,Confusing,5,Love the dark mode — saved my eyes!,2024-08-28 12:24:07
FB3017590,U108867,F1136,Suggestion,1,App kept freezing while using this feature.,2024-02-23 14:04:18
FB3017591,U105912,F1136,UI/UX,4,Micro animations made it feel alive.,2024-06-14 12:15:29
FB3017592,U106058,F1264,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-08-29 04:11:38
FB3017593,U103570,F1148,Suggestion,1,Too many clicks to get to the content.,2024-06-21 21:33:10
FB3017594,U105536,F1218,Confusing,3,Enjoyed using it — kept me motivated.,2024-09-03 10:38:36
FB3017595,U106819,F1035,Positive,3,Enjoyed using it — kept me motivated.,2024-12-11 01:06:55
FB3017596,U103592,F1174,Suggestion,4,Very interactive — I was surprised!,2024-02-11 08:48:19
FB3017597,U106625,F1126,Bug,4,Animations made it more engaging.,2024-05-19 01:34:51
FB3017598,U101399,F1095,Positive,5,Love the dark mode — saved my eyes!,2024-05-15 15:04:04
FB3017599,U107032,F1192,Suggestion,1,App kept freezing while using this feature.,2024-10-04 01:36:59
FB3017600,U103088,F1099,Suggestion,1,Felt too overwhelming — too much info at once.,2024-10-10 16:30:54
FB3017601,U107906,F1248,Bug,4,Micro animations made it feel alive.,2024-03-31 04:48:36
FB3017602,U103492,F1109,Positive,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-11-20 17:21:16
FB3017603,U105667,F1178,Suggestion,4,Animations made it more engaging.,2024-05-06 21:20:55
FB3017604,U103101,F1112,UI/UX,5,Love the dark mode — saved my eyes!,2024-04-07 13:27:08
FB3017605,U105963,F1075,Bug,3,"Really like the design, clean and focused.",2024-11-11 22:47:13
FB3017606,U100762,F1057,Suggestion,5,Would love to see this in more languages.,2024-08-13 04:05:30
FB3017607,U100881,F1018,Suggestion,5,Love the dark mode — saved my eyes!,2024-01-14 17:41:53
FB3017608,U105283,F1230,Suggestion,1,Too many clicks to get to the content.,2024-02-01 16:13:51
FB3017609,U101062,F1026,Bug,4,Animations made it more engaging.,2024-04-29 13:32:26
FB3017610,U103085,F1071,Positive,3,Nice addition. Feels thoughtful.,2024-04-16 08:56:25
FB3017611,U106800,F1237,Confusing,2,Could use better instructions or tooltips.,2024-08-15 05:27:41
FB3017612,U105833,F1247,Positive,4,Helped me focus on small goals each day.,2024-12-12 23:57:21
FB3017613,U109229,F1223,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-10-06 21:11:53
FB3017614,U102813,F1001,Confusing,5,Love the dark mode — saved my eyes!,2024-06-26 12:13:57
FB3017615,U108762,F1157,UI/UX,4,Helped me focus on small goals each day.,2024-11-01 15:16:08
FB3017616,U108470,F1170,Bug,2,Took a while to load but useful once it did.,2024-03-27 03:21:26
FB3017617,U109756,F1137,Bug,3,"Really like the design, clean and focused.",2024-05-22 13:23:39
FB3017618,U101131,F1050,Bug,4,Micro animations made it feel alive.,2024-05-01 10:12:49
FB3017619,U106699,F1192,Suggestion,4,Animations made it more engaging.,2024-05-12 04:27:27
FB3017620,U108171,F1152,Confusing,5,Super helpful and intuitive — great job.,2024-10-26 20:42:24
FB3017621,U101153,F1203,Positive,5,Love the dark mode — saved my eyes!,2024-12-06 13:42:46
FB3017622,U103645,F1187,Bug,2,Took a while to load but useful once it did.,2024-09-03 00:08:31
FB3017623,U107565,F1270,Positive,5,Super helpful and intuitive — great job.,2024-09-05 07:38:07
FB3017624,U108845,F1263,UI/UX,3,Nice addition. Feels thoughtful.,2024-05-22 13:45:30
FB3017625,U102646,F1157,Confusing,3,"Really like the design, clean and focused.",2024-04-23 23:25:38
FB3017626,U109969,F1057,Bug,1,Text was hard to read on mobile.,2024-08-27 14:49:46
FB3017627,U100571,F1254,Suggestion,4,Animations made it more engaging.,2024-07-13 00:09:59
FB3017628,U105729,F1050,Confusing,3,"Really like the design, clean and focused.",2024-07-28 19:37:00
FB3017629,U105602,F1223,UI/UX,3,Nice addition. Feels thoughtful.,2024-01-20 12:42:58
FB3017630,U103144,F1297,Positive,1,App kept freezing while using this feature.,2024-11-13 17:18:58
FB3017631,U105753,F1206,Positive,5,Loved how easy it was to navigate!,2024-11-07 23:06:48
FB3017632,U102979,F1017,Suggestion,3,Enjoyed using it — kept me motivated.,2024-04-10 11:08:29
FB3017633,U106538,F1161,UI/UX,3,Nice addition. Feels thoughtful.,2024-03-12 17:24:42
FB3017634,U109238,F1249,Suggestion,1,Didn’t understand what I was supposed to do.,2024-11-19 14:16:30
FB3017635,U101698,F1041,Bug,5,Super helpful and intuitive — great job.,2024-02-14 17:58:26
FB3017636,U109083,F1123,Positive,3,Enjoyed using it — kept me motivated.,2024-10-23 16:48:03
FB3017637,U108489,F1290,Positive,4,Helped me focus on small goals each day.,2024-07-22 22:57:21
FB3017638,U102803,F1253,Confusing,5,Super helpful and intuitive — great job.,2024-08-17 19:55:27
FB3017639,U105105,F1013,UI/UX,1,App kept freezing while using this feature.,2024-08-10 11:21:29
